sensor	oversampling	sec	temperature	pressure
MS5803_01BA	512	1.846	23.05	1011.01
MS5803_01BA	512	1.852	23.05	1011.02
MS5803_01BA	512	1.858	23.05	1011.01
MS5803_01BA	512	1.864	23.05	1010.95
MS5803_01BA	512	1.87	23.05	1011.01
MS5803_01BA	512	1.876	23.05	1010.98
MS5803_01BA	512	1.882	23.05	1010.98
MS5803_01BA	512	1.887	23.05	1010.95
MS5803_01BA	512	1.893	23.05	1010.99
MS5803_01BA	512	1.899	23.05	1010.99
MS5803_01BA	512	1.905	23.05	1011.01
MS5803_01BA	512	1.911	23.05	1010.93
MS5803_01BA	512	1.917	23.04	1011.0
MS5803_01BA	512	1.923	23.06	1010.98
MS5803_01BA	512	1.928	23.05	1011.03
MS5803_01BA	512	1.934	23.05	1011.04
MS5803_01BA	512	1.94	23.03	1010.92
MS5803_01BA	512	1.946	23.05	1011.02
MS5803_01BA	512	1.952	23.05	1011.02
MS5803_01BA	512	1.958	23.05	1011.03
MS5803_01BA	512	1.964	23.05	1011.01
MS5803_01BA	512	1.97	23.05	1010.96
MS5803_01BA	512	1.975	23.04	1010.99
MS5803_01BA	512	1.981	23.05	1011.01
MS5803_01BA	512	1.987	23.05	1010.95
MS5803_01BA	512	1.993	23.05	1011.03
MS5803_01BA	512	1.999	23.05	1011.02
MS5803_01BA	512	2.005	23.05	1010.96
MS5803_01BA	512	2.011	23.05	1011.0
MS5803_01BA	512	2.017	23.05	1010.99
MS5803_01BA	512	2.022	23.05	1011.02
MS5803_01BA	512	2.028	23.05	1011.05
MS5803_01BA	512	2.034	23.05	1010.97
MS5803_01BA	512	2.04	23.05	1011.0
MS5803_01BA	512	2.046	23.05	1011.0
MS5803_01BA	512	2.052	23.05	1011.02
MS5803_01BA	512	2.058	23.05	1010.99
MS5803_01BA	512	2.063	23.05	1010.94
MS5803_01BA	512	2.069	23.05	1010.95
MS5803_01BA	512	2.075	23.05	1011.0
MS5803_01BA	512	2.081	23.05	1010.95
MS5803_01BA	512	2.087	23.05	1011.02
MS5803_01BA	512	2.093	23.05	1011.02
MS5803_01BA	512	2.099	23.05	1010.89
MS5803_01BA	512	2.104	23.05	1010.98
MS5803_01BA	512	2.11	23.05	1010.99
MS5803_01BA	512	2.116	23.05	1011.07
MS5803_01BA	512	2.122	23.05	1010.96
MS5803_01BA	512	2.128	23.05	1010.99
MS5803_01BA	512	2.134	23.05	1010.95
MS5803_01BA	512	2.14	23.05	1011.02
MS5803_01BA	512	2.145	23.05	1010.96
MS5803_01BA	512	2.151	23.05	1011.02
MS5803_01BA	512	2.157	23.05	1010.96
MS5803_01BA	512	2.163	23.05	1011.0
MS5803_01BA	512	2.169	23.05	1011.0
MS5803_01BA	512	2.175	23.06	1011.01
MS5803_01BA	512	2.181	23.05	1011.05
MS5803_01BA	512	2.187	23.05	1010.95
MS5803_01BA	512	2.192	23.05	1010.98
MS5803_01BA	512	2.198	23.05	1011.0
MS5803_01BA	512	2.204	23.05	1010.94
MS5803_01BA	512	2.21	23.05	1011.01
MS5803_01BA	512	2.216	23.05	1010.99
MS5803_01BA	512	2.222	23.05	1011.0
MS5803_01BA	512	2.228	23.05	1010.97
MS5803_01BA	512	2.233	23.05	1011.0
MS5803_01BA	512	2.239	23.05	1011.02
MS5803_01BA	512	2.245	23.05	1010.99
MS5803_01BA	512	2.251	23.06	1010.95
MS5803_01BA	512	2.257	23.05	1011.0
MS5803_01BA	512	2.263	23.05	1010.99
MS5803_01BA	512	2.269	23.05	1010.99
MS5803_01BA	512	2.274	23.05	1011.02
MS5803_01BA	512	2.28	23.05	1010.88
MS5803_01BA	512	2.286	23.05	1010.97
MS5803_01BA	512	2.292	23.05	1010.99
MS5803_01BA	512	2.298	23.05	1011.05
MS5803_01BA	512	2.304	23.06	1010.95
MS5803_01BA	512	2.31	23.05	1011.03
MS5803_01BA	512	2.315	23.06	1010.95
MS5803_01BA	512	2.321	23.05	1010.97
MS5803_01BA	512	2.327	23.05	1010.95
MS5803_01BA	512	2.333	23.05	1011.0
MS5803_01BA	512	2.339	23.05	1010.98
MS5803_01BA	512	2.345	23.05	1010.95
MS5803_01BA	512	2.351	23.05	1010.97
MS5803_01BA	512	2.357	23.05	1010.95
MS5803_01BA	512	2.363	23.05	1011.0
MS5803_01BA	512	2.369	23.06	1010.93
MS5803_01BA	512	2.374	23.05	1011.02
MS5803_01BA	512	2.38	23.05	1010.99
MS5803_01BA	512	2.386	23.06	1010.95
MS5803_01BA	512	2.392	23.05	1010.99
MS5803_01BA	512	2.398	23.05	1011.0
MS5803_01BA	512	2.404	23.05	1010.96
MS5803_01BA	512	2.41	23.05	1011.0
MS5803_01BA	512	2.415	23.05	1011.0
MS5803_01BA	512	2.421	23.05	1011.05
MS5803_01BA	512	2.427	23.05	1010.99
MS5803_01BA	512	2.433	23.06	1010.98
MS5803_01BA	512	2.439	23.06	1011.04
MS5803_01BA	512	2.445	23.05	1010.95
MS5803_01BA	512	2.451	23.06	1010.95
MS5803_01BA	512	2.457	23.06	1011.01
MS5803_01BA	512	2.462	23.04	1010.95
MS5803_01BA	512	2.468	23.06	1010.95
MS5803_01BA	512	2.474	23.06	1011.03
MS5803_01BA	512	2.48	23.06	1010.99
MS5803_01BA	512	2.486	23.05	1010.97
MS5803_01BA	512	2.492	23.05	1010.97
MS5803_01BA	512	2.498	23.06	1010.98
MS5803_01BA	512	2.503	23.06	1011.03
MS5803_01BA	512	2.509	23.05	1010.97
MS5803_01BA	512	2.515	23.06	1010.98
MS5803_01BA	512	2.521	23.05	1011.05
MS5803_01BA	512	2.527	23.05	1011.0
MS5803_01BA	512	2.533	23.06	1011.04
MS5803_01BA	512	2.538	23.06	1010.95
MS5803_01BA	512	2.544	23.05	1011.0
MS5803_01BA	512	2.55	23.06	1010.95
MS5803_01BA	512	2.556	23.06	1010.98
MS5803_01BA	512	2.562	23.05	1010.97
MS5803_01BA	512	2.568	23.06	1010.98
MS5803_01BA	512	2.574	23.05	1010.97
MS5803_01BA	512	2.58	23.06	1011.04
MS5803_01BA	512	2.585	23.06	1010.98
MS5803_01BA	512	2.591	23.06	1010.95
MS5803_01BA	512	2.597	23.05	1011.0
MS5803_01BA	512	2.603	23.05	1011.0
MS5803_01BA	512	2.609	23.06	1010.98
MS5803_01BA	512	2.615	23.06	1011.03
MS5803_01BA	512	2.621	23.06	1010.98
MS5803_01BA	512	2.626	23.05	1011.0
MS5803_01BA	512	2.632	23.06	1010.95
MS5803_01BA	512	2.638	23.06	1010.95
MS5803_01BA	512	2.644	23.06	1011.06
MS5803_01BA	512	2.65	23.06	1010.98
MS5803_01BA	512	2.656	23.05	1011.0
MS5803_01BA	512	2.661	23.06	1010.98
MS5803_01BA	512	2.667	23.05	1010.97
MS5803_01BA	512	2.673	23.05	1011.0
MS5803_01BA	512	2.679	23.06	1010.99
MS5803_01BA	512	2.685	23.06	1011.03
MS5803_01BA	512	2.691	23.06	1011.04
MS5803_01BA	512	2.697	23.05	1010.98
MS5803_01BA	512	2.703	23.05	1010.97
MS5803_01BA	512	2.708	23.05	1010.89
MS5803_01BA	512	2.714	23.06	1011.01
MS5803_01BA	512	2.72	23.06	1010.95
MS5803_01BA	512	2.726	23.05	1011.02
MS5803_01BA	512	2.732	23.05	1010.93
MS5803_01BA	512	2.738	23.06	1010.95
MS5803_01BA	512	2.744	23.06	1010.95
MS5803_01BA	512	2.749	23.06	1010.91
MS5803_01BA	512	2.755	23.05	1011.0
MS5803_01BA	512	2.761	23.06	1010.98
MS5803_01BA	512	2.767	23.06	1011.01
MS5803_01BA	512	2.773	23.05	1010.94
MS5803_01BA	512	2.779	23.06	1011.01
MS5803_01BA	512	2.785	23.06	1010.98
MS5803_01BA	512	2.79	23.06	1010.93
MS5803_01BA	512	2.796	23.06	1010.98
MS5803_01BA	512	2.802	23.06	1011.03
MS5803_01BA	512	2.808	23.06	1011.01
MS5803_01BA	512	2.814	23.06	1011.01
MS5803_01BA	512	2.82	23.06	1010.98
MS5803_01BA	512	2.826	23.06	1010.95
MS5803_01BA	512	2.831	23.06	1010.98
MS5803_01BA	512	2.837	23.06	1010.91
MS5803_01BA	512	2.843	23.06	1010.98
MS5803_01BA	512	2.849	23.06	1011.01
MS5803_01BA	512	2.855	23.06	1011.03
MS5803_01BA	512	2.861	23.06	1010.98
MS5803_01BA	512	2.867	23.06	1011.01
MS5803_01BA	512	2.872	23.06	1010.95
MS5803_01BA	512	2.878	23.06	1011.01
MS5803_01BA	512	2.884	23.06	1011.04
MS5803_01BA	512	2.89	23.06	1011.01
MS5803_01BA	512	2.896	23.06	1010.94
MS5803_01BA	512	2.902	23.06	1010.95
MS5803_01BA	512	2.908	23.06	1011.04
MS5803_01BA	512	2.913	23.06	1011.01
MS5803_01BA	512	2.919	23.06	1010.95
MS5803_01BA	512	2.925	23.05	1011.02
MS5803_01BA	512	2.931	23.06	1010.98
MS5803_01BA	512	2.937	23.06	1011.01
MS5803_01BA	512	2.943	23.05	1011.0
MS5803_01BA	512	2.949	23.06	1011.03
MS5803_01BA	512	2.954	23.06	1010.98
MS5803_01BA	512	2.96	23.06	1010.95
MS5803_01BA	512	2.966	23.07	1010.95
MS5803_01BA	512	2.972	23.06	1011.03
MS5803_01BA	512	2.978	23.06	1011.03
MS5803_01BA	512	2.984	23.07	1010.97
MS5803_01BA	512	2.99	23.06	1010.99
MS5803_01BA	512	2.995	23.06	1010.95
MS5803_01BA	512	3.001	23.06	1011.04
MS5803_01BA	512	3.007	23.06	1010.98
MS5803_01BA	512	3.013	23.06	1010.95
MS5803_01BA	512	3.019	23.06	1010.98
MS5803_01BA	512	3.025	23.06	1011.03
MS5803_01BA	512	3.031	23.06	1010.98
MS5803_01BA	512	3.037	23.05	1010.96
MS5803_01BA	512	3.043	23.06	1011.01
MS5803_01BA	512	3.049	23.06	1010.98
MS5803_01BA	512	3.055	23.06	1010.95
MS5803_01BA	512	3.06	23.06	1010.98
MS5803_01BA	512	3.066	23.06	1010.96
MS5803_01BA	512	3.072	23.06	1011.04
MS5803_01BA	512	3.078	23.06	1010.98
MS5803_01BA	512	3.084	23.06	1011.01
MS5803_01BA	512	3.09	23.06	1010.99
MS5803_01BA	512	3.096	23.06	1011.01
MS5803_01BA	512	3.101	23.06	1010.9
MS5803_01BA	512	3.107	23.06	1010.95
MS5803_01BA	512	3.113	23.06	1011.01
MS5803_01BA	512	3.119	23.06	1011.01
MS5803_01BA	512	3.125	23.06	1010.91
MS5803_01BA	512	3.131	23.06	1011.01
MS5803_01BA	512	3.137	23.06	1010.98
MS5803_01BA	512	3.142	23.06	1010.96
MS5803_01BA	512	3.148	23.06	1011.01
MS5803_01BA	512	3.154	23.06	1011.01
MS5803_01BA	512	3.16	23.06	1011.01
MS5803_01BA	512	3.166	23.06	1010.99
MS5803_01BA	512	3.172	23.06	1010.93
MS5803_01BA	512	3.178	23.06	1010.98
MS5803_01BA	512	3.183	23.06	1011.01
MS5803_01BA	512	3.189	23.07	1011.0
MS5803_01BA	512	3.195	23.06	1010.98
MS5803_01BA	512	3.201	23.08	1011.0
MS5803_01BA	512	3.207	23.06	1010.98
MS5803_01BA	512	3.213	23.06	1010.95
MS5803_01BA	512	3.219	23.08	1011.03
MS5803_01BA	512	3.224	23.07	1011.0
MS5803_01BA	512	3.23	23.06	1010.93
MS5803_01BA	512	3.236	23.05	1010.9
MS5803_01BA	512	3.242	23.06	1010.99
MS5803_01BA	512	3.248	23.06	1011.07
MS5803_01BA	512	3.254	23.06	1010.98
MS5803_01BA	512	3.26	23.06	1011.01
MS5803_01BA	512	3.266	23.06	1010.99
MS5803_01BA	512	3.271	23.05	1010.95
MS5803_01BA	512	3.277	23.06	1010.96
MS5803_01BA	512	3.283	23.07	1011.02
MS5803_01BA	512	3.289	23.05	1011.0
MS5803_01BA	512	3.295	23.06	1010.93
MS5803_01BA	512	3.301	23.07	1011.0
MS5803_01BA	512	3.307	23.06	1011.01
MS5803_01BA	512	3.312	23.06	1010.99
MS5803_01BA	512	3.318	23.06	1011.01
MS5803_01BA	512	3.324	23.06	1010.94
MS5803_01BA	512	3.33	23.07	1011.0
MS5803_01BA	512	3.336	23.06	1010.91
MS5803_01BA	512	3.342	23.06	1010.9
MS5803_01BA	512	3.348	23.06	1010.99
MS5803_01BA	512	3.353	23.06	1010.98
MS5803_01BA	512	3.359	23.06	1010.83
MS5803_01BA	512	3.365	23.07	1011.0
MS5803_01BA	512	3.371	23.07	1010.95
MS5803_01BA	512	3.377	23.06	1010.94
MS5803_01BA	512	3.383	23.06	1011.01
MS5803_01BA	512	3.389	23.06	1010.98
MS5803_01BA	512	3.394	23.07	1010.95
MS5803_01BA	512	3.4	23.07	1011.0
MS5803_01BA	512	3.406	23.06	1010.98
MS5803_01BA	512	3.412	23.06	1010.96
MS5803_01BA	512	3.418	23.07	1010.97
MS5803_01BA	512	3.424	23.06	1011.01
MS5803_01BA	512	3.43	23.07	1010.97
MS5803_01BA	512	3.435	23.07	1010.97
MS5803_01BA	512	3.441	23.06	1010.98
MS5803_01BA	512	3.447	23.07	1010.97
MS5803_01BA	512	3.453	23.06	1010.98
MS5803_01BA	512	3.459	23.06	1011.01
MS5803_01BA	512	3.465	23.06	1010.96
MS5803_01BA	512	3.471	23.07	1011.02
MS5803_01BA	512	3.477	23.06	1010.99
MS5803_01BA	512	3.482	23.07	1011.0
MS5803_01BA	512	3.488	23.06	1010.99
MS5803_01BA	512	3.494	23.06	1010.95
MS5803_01BA	512	3.5	23.06	1011.01
MS5803_01BA	512	3.506	23.07	1010.95
MS5803_01BA	512	3.512	23.06	1011.01
MS5803_01BA	512	3.518	23.06	1011.01
MS5803_01BA	512	3.523	23.08	1011.01
MS5803_01BA	512	3.529	23.06	1010.99
MS5803_01BA	512	3.535	23.06	1010.96
MS5803_01BA	512	3.541	23.07	1011.05
MS5803_01BA	512	3.547	23.07	1011.05
MS5803_01BA	512	3.553	23.07	1011.0
MS5803_01BA	512	3.558	23.06	1010.94
MS5803_01BA	512	3.564	23.07	1011.05
MS5803_01BA	512	3.57	23.06	1011.01
MS5803_01BA	512	3.576	23.06	1011.01
MS5803_01BA	512	3.582	23.06	1011.01
MS5803_01BA	512	3.588	23.06	1010.99
MS5803_01BA	512	3.594	23.07	1011.0
MS5803_01BA	512	3.599	23.06	1010.99
MS5803_01BA	512	3.605	23.06	1010.99
MS5803_01BA	512	3.611	23.06	1011.09
MS5803_01BA	512	3.617	23.07	1011.05
MS5803_01BA	512	3.623	23.07	1010.97
MS5803_01BA	512	3.629	23.07	1011.02
MS5803_01BA	512	3.635	23.06	1010.99
MS5803_01BA	512	3.64	23.07	1010.97
MS5803_01BA	512	3.646	23.07	1010.97
MS5803_01BA	512	3.652	23.07	1011.02
MS5803_01BA	512	3.658	23.06	1011.01
MS5803_01BA	512	3.664	23.07	1010.97
MS5803_01BA	512	3.67	23.06	1010.93
MS5803_01BA	512	3.676	23.06	1010.99
MS5803_01BA	512	3.681	23.06	1010.96
MS5803_01BA	512	3.687	23.07	1010.97
MS5803_01BA	512	3.693	23.06	1010.94
MS5803_01BA	512	3.699	23.07	1011.0
MS5803_01BA	512	3.705	23.08	1010.96
MS5803_01BA	512	3.711	23.06	1011.01
MS5803_01BA	512	3.717	23.06	1010.96
MS5803_01BA	512	3.722	23.08	1011.03
MS5803_01BA	512	3.728	23.07	1010.95
MS5803_01BA	512	3.734	23.07	1011.0
MS5803_01BA	512	3.74	23.08	1011.07
MS5803_01BA	512	3.746	23.07	1011.03
MS5803_01BA	512	3.752	23.07	1010.97
MS5803_01BA	512	3.758	23.07	1011.03
MS5803_01BA	512	3.763	23.07	1010.95
MS5803_01BA	512	3.769	23.07	1010.97
MS5803_01BA	512	3.775	23.06	1011.04
MS5803_01BA	512	3.781	23.07	1011.03
MS5803_01BA	512	3.787	23.07	1011.0
MS5803_01BA	512	3.793	23.07	1010.97
MS5803_01BA	512	3.799	23.06	1011.01
MS5803_01BA	512	3.804	23.06	1010.96
MS5803_01BA	512	3.81	23.07	1010.95
MS5803_01BA	512	3.816	23.07	1010.97
MS5803_01BA	512	3.822	23.07	1010.97
MS5803_01BA	512	3.828	23.07	1010.87
MS5803_01BA	512	3.834	23.07	1011.0
MS5803_01BA	512	3.84	23.06	1010.94
MS5803_01BA	512	3.846	23.06	1010.91
MS5803_01BA	512	3.852	23.07	1011.05
MS5803_01BA	512	3.858	23.07	1011.0
MS5803_01BA	512	3.863	23.07	1010.92
MS5803_01BA	512	3.869	23.06	1010.91
MS5803_01BA	512	3.875	23.07	1010.95
MS5803_01BA	512	3.881	23.07	1010.97
MS5803_01BA	512	3.887	23.07	1010.95
MS5803_01BA	512	3.893	23.07	1011.0
MS5803_01BA	512	3.899	23.06	1011.01
MS5803_01BA	512	3.904	23.06	1011.01
MS5803_01BA	512	3.91	23.07	1010.92
MS5803_01BA	512	3.916	23.07	1011.0
MS5803_01BA	512	3.922	23.07	1010.93
MS5803_01BA	512	3.928	23.07	1010.97
MS5803_01BA	512	3.934	23.07	1010.98
MS5803_01BA	512	3.94	23.07	1011.02
MS5803_01BA	512	3.945	23.07	1011.0
MS5803_01BA	512	3.951	23.07	1011.02
MS5803_01BA	512	3.957	23.07	1010.97
MS5803_01BA	512	3.963	23.07	1011.0
MS5803_01BA	512	3.969	23.07	1010.97
MS5803_01BA	512	3.975	23.08	1011.04
MS5803_01BA	512	3.981	23.06	1010.95
MS5803_01BA	512	3.987	23.07	1011.0
MS5803_01BA	512	3.992	23.06	1010.95
MS5803_01BA	512	3.998	23.06	1011.01
MS5803_01BA	512	4.004	23.07	1011.0
MS5803_01BA	512	4.01	23.06	1010.98
MS5803_01BA	512	4.016	23.07	1011.0
MS5803_01BA	512	4.022	23.07	1010.92
MS5803_01BA	512	4.028	23.08	1011.07
MS5803_01BA	512	4.033	23.07	1010.95
MS5803_01BA	512	4.039	23.07	1010.95
MS5803_01BA	512	4.045	23.06	1010.96
MS5803_01BA	512	4.051	23.07	1011.0
MS5803_01BA	512	4.057	23.07	1010.97
MS5803_01BA	512	4.063	23.06	1010.95
MS5803_01BA	512	4.069	23.07	1011.0
MS5803_01BA	512	4.074	23.08	1011.01
MS5803_01BA	512	4.08	23.07	1011.08
MS5803_01BA	512	4.086	23.07	1010.97
MS5803_01BA	512	4.092	23.07	1010.97
MS5803_01BA	512	4.098	23.06	1010.95
MS5803_01BA	512	4.104	23.07	1010.92
MS5803_01BA	512	4.11	23.07	1011.0
MS5803_01BA	512	4.115	23.07	1011.0
MS5803_01BA	512	4.121	23.07	1011.0
MS5803_01BA	512	4.127	23.07	1010.97
MS5803_01BA	512	4.133	23.07	1011.01
MS5803_01BA	512	4.139	23.07	1010.97
MS5803_01BA	512	4.145	23.07	1010.97
MS5803_01BA	512	4.151	23.07	1010.93
MS5803_01BA	512	4.156	23.07	1011.0
MS5803_01BA	512	4.162	23.07	1011.02
MS5803_01BA	512	4.168	23.06	1010.99
MS5803_01BA	512	4.174	23.07	1011.0
MS5803_01BA	512	4.18	23.06	1010.99
MS5803_01BA	512	4.186	23.07	1010.97
MS5803_01BA	512	4.192	23.06	1010.99
MS5803_01BA	512	4.197	23.07	1010.93
MS5803_01BA	512	4.203	23.07	1011.03
MS5803_01BA	512	4.209	23.05	1010.97
MS5803_01BA	512	4.215	23.06	1010.94
MS5803_01BA	512	4.221	23.07	1010.98
MS5803_01BA	512	4.227	23.09	1011.01
MS5803_01BA	512	4.233	23.07	1011.0
MS5803_01BA	512	4.238	23.07	1011.0
MS5803_01BA	512	4.244	23.07	1010.98
MS5803_01BA	512	4.25	23.07	1011.01
MS5803_01BA	512	4.256	23.07	1011.0
MS5803_01BA	512	4.262	23.06	1010.94
MS5803_01BA	512	4.268	23.07	1011.0
MS5803_01BA	512	4.274	23.07	1010.97
MS5803_01BA	512	4.28	23.07	1010.95
MS5803_01BA	512	4.285	23.07	1011.0
MS5803_01BA	512	4.291	23.07	1011.01
MS5803_01BA	512	4.297	23.06	1010.94
MS5803_01BA	512	4.303	23.07	1011.01
MS5803_01BA	512	4.309	23.07	1011.0
MS5803_01BA	512	4.315	23.07	1010.97
MS5803_01BA	512	4.321	23.07	1010.92
MS5803_01BA	512	4.326	23.07	1010.98
MS5803_01BA	512	4.332	23.07	1011.0
MS5803_01BA	512	4.338	23.07	1010.98
MS5803_01BA	512	4.344	23.07	1010.97
MS5803_01BA	512	4.35	23.07	1010.92
MS5803_01BA	512	4.356	23.08	1011.01
MS5803_01BA	512	4.362	23.07	1011.0
MS5803_01BA	512	4.367	23.07	1011.05
MS5803_01BA	512	4.373	23.07	1011.0
MS5803_01BA	512	4.379	23.07	1011.05
MS5803_01BA	512	4.385	23.07	1010.92
MS5803_01BA	512	4.391	23.08	1010.96
MS5803_01BA	512	4.397	23.07	1011.01
MS5803_01BA	512	4.403	23.07	1010.84
MS5803_01BA	512	4.408	23.07	1010.98
MS5803_01BA	512	4.414	23.07	1011.0
MS5803_01BA	512	4.42	23.07	1010.98
MS5803_01BA	512	4.426	23.07	1010.97
MS5803_01BA	512	4.432	23.07	1010.97
MS5803_01BA	512	4.438	23.07	1011.01
MS5803_01BA	512	4.444	23.07	1010.95
MS5803_01BA	512	4.449	23.07	1010.95
MS5803_01BA	512	4.455	23.07	1010.97
MS5803_01BA	512	4.461	23.07	1011.03
MS5803_01BA	512	4.467	23.07	1011.0
MS5803_01BA	512	4.473	23.07	1010.97
MS5803_01BA	512	4.479	23.05	1010.92
MS5803_01BA	512	4.484	23.07	1011.02
MS5803_01BA	512	4.49	23.07	1010.95
MS5803_01BA	512	4.496	23.09	1011.01
MS5803_01BA	512	4.502	23.08	1010.99
MS5803_01BA	512	4.508	23.07	1011.0
MS5803_01BA	512	4.514	23.07	1010.95
MS5803_01BA	512	4.52	23.07	1010.97
MS5803_01BA	512	4.525	23.07	1010.97
MS5803_01BA	512	4.531	23.05	1010.91
MS5803_01BA	512	4.537	23.07	1010.97
MS5803_01BA	512	4.543	23.07	1011.01
MS5803_01BA	512	4.549	23.08	1010.99
MS5803_01BA	512	4.555	23.07	1010.98
MS5803_01BA	512	4.561	23.07	1011.03
MS5803_01BA	512	4.567	23.07	1010.98
MS5803_01BA	512	4.572	23.07	1010.89
MS5803_01BA	512	4.578	23.07	1010.97
MS5803_01BA	512	4.584	23.07	1011.03
MS5803_01BA	512	4.59	23.07	1010.95
MS5803_01BA	512	4.596	23.07	1010.98
MS5803_01BA	512	4.602	23.07	1010.9
MS5803_01BA	512	4.607	23.07	1010.93
MS5803_01BA	512	4.613	23.07	1011.02
MS5803_01BA	512	4.619	23.07	1010.8
MS5803_01BA	512	4.625	23.07	1010.98
MS5803_01BA	512	4.631	23.07	1010.98
MS5803_01BA	512	4.637	23.07	1010.95
MS5803_01BA	512	4.643	23.07	1010.98
MS5803_01BA	512	4.648	23.07	1010.98
MS5803_01BA	512	4.654	23.07	1011.05
MS5803_01BA	512	4.66	23.07	1010.98
MS5803_01BA	512	4.666	23.07	1011.02
MS5803_01BA	512	4.672	23.08	1010.96
MS5803_01BA	512	4.678	23.08	1010.99
MS5803_01BA	512	4.684	23.08	1010.91
MS5803_01BA	512	4.69	23.07	1011.02
MS5803_01BA	512	4.695	23.07	1011.01
MS5803_01BA	512	4.701	23.07	1010.97
MS5803_01BA	512	4.707	23.08	1011.04
MS5803_01BA	512	4.713	23.07	1011.0
MS5803_01BA	512	4.719	23.07	1010.98
MS5803_01BA	512	4.725	23.07	1010.98
MS5803_01BA	512	4.731	23.08	1010.95
MS5803_01BA	512	4.736	23.07	1010.98
MS5803_01BA	512	4.742	23.07	1011.03
MS5803_01BA	512	4.748	23.06	1011.01
MS5803_01BA	512	4.754	23.07	1011.01
MS5803_01BA	512	4.76	23.07	1010.97
MS5803_01BA	512	4.766	23.08	1010.99
MS5803_01BA	512	4.772	23.07	1010.97
MS5803_01BA	512	4.777	23.08	1011.01
MS5803_01BA	512	4.783	23.08	1011.0
MS5803_01BA	512	4.789	23.07	1010.95
MS5803_01BA	512	4.795	23.07	1010.97
MS5803_01BA	512	4.801	23.08	1011.04
MS5803_01BA	512	4.807	23.08	1010.99
MS5803_01BA	512	4.813	23.07	1011.01
MS5803_01BA	512	4.818	23.07	1010.98
MS5803_01BA	512	4.824	23.08	1010.99
MS5803_01BA	512	4.83	23.07	1011.03
MS5803_01BA	512	4.836	23.07	1010.98
MS5803_01BA	512	4.842	23.07	1010.98
MS5803_01BA	512	4.848	23.07	1010.98
MS5803_01BA	512	4.854	23.07	1011.06
MS5803_01BA	512	4.859	23.07	1011.0
MS5803_01BA	512	4.865	23.07	1011.01
MS5803_01BA	512	4.871	23.06	1010.86
MS5803_01BA	512	4.877	23.07	1011.0
MS5803_01BA	512	4.883	23.07	1010.97
MS5803_01BA	512	4.889	23.07	1010.95
MS5803_01BA	512	4.895	23.07	1011.01
MS5803_01BA	512	4.9	23.08	1010.94
MS5803_01BA	512	4.906	23.07	1010.95
MS5803_01BA	512	4.912	23.08	1011.01
MS5803_01BA	512	4.918	23.08	1010.96
MS5803_01BA	512	4.924	23.08	1011.01
MS5803_01BA	512	4.93	23.08	1010.99
MS5803_01BA	512	4.936	23.07	1010.98
MS5803_01BA	512	4.941	23.08	1011.07
MS5803_01BA	512	4.947	23.07	1010.98
MS5803_01BA	512	4.953	23.08	1011.04
MS5803_01BA	512	4.959	23.07	1011.03
MS5803_01BA	512	4.965	23.07	1010.97
MS5803_01BA	512	4.971	23.07	1011.01
MS5803_01BA	512	4.977	23.06	1011.01
MS5803_01BA	512	4.983	23.07	1010.95
MS5803_01BA	512	4.989	23.08	1011.04
MS5803_01BA	512	4.995	23.07	1010.97
